country,level1,level2,level3,week,year,n_cases,population
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210505,44,2025,27,12207
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210506,44,2025,5,4156
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210507,44,2025,10,12285
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210508,44,2025,9,8807
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210509,44,2025,12,8645
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210510,44,2025,20,10813
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210511,44,2025,15,11863
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210512,44,2025,9,7208
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210513,44,2025,10,7242
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210514,44,2025,14,9564
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210515,44,2025,15,9091
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210516,44,2025,17,8911
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210517,44,2025,16,8753
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210518,44,2025,16,8161
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210519,44,2025,11,8739
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210520,44,2025,13,8787
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210521,44,2025,21,11421
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201401,44,2025,0,554
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201402,44,2025,4,5022
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201403,44,2025,3,5681
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201404,44,2025,8,6670
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201405,44,2025,8,6654
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201406,44,2025,8,6504
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201407,44,2025,3,7631
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201408,44,2025,14,9285
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201409,44,2025,9,8985
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201410,44,2025,4,7067
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201411,44,2025,4,5593
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201412,44,2025,5,5734
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201413,44,2025,7,7043
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201414,44,2025,5,8370
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201415,44,2025,6,6053
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201416,44,2025,9,5917
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201417,44,2025,4,7963
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201418,44,2025,4,6383
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201419,44,2025,5,6436
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201420,44,2025,3,7134
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201421,44,2025,3,5726
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201422,44,2025,5,5002
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201423,44,2025,7,5517
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201424,44,2025,7,5483
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201425,44,2025,12,8202
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203501,44,2025,6,9107
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203502,44,2025,4,8659
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203503,44,2025,8,9246
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203504,44,2025,5,8180
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203505,44,2025,12,6557
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203506,44,2025,6,7989
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203507,44,2025,7,7616
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203508,44,2025,8,8744
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203509,44,2025,13,7892
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203510,44,2025,7,8718
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203511,44,2025,7,9263
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203512,44,2025,9,7201
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203513,44,2025,6,7410
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203514,44,2025,11,8821
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203515,44,2025,2,7651
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203516,44,2025,11,10461
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203517,44,2025,10,9254
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203518,44,2025,14,9162
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203519,44,2025,16,9340
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203520,44,2025,10,11091
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203521,44,2025,8,8855
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203522,44,2025,10,11232
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204201,44,2025,6,9911
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204202,44,2025,13,10787
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204203,44,2025,6,8899
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204204,44,2025,7,11727
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204205,44,2025,11,10329
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204206,44,2025,9,10367
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204207,44,2025,14,12185
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204208,44,2025,5,9497
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204209,44,2025,14,7356
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204210,44,2025,14,8697
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204211,44,2025,7,9646
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204212,44,2025,14,7926
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204213,44,2025,4,10037
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204214,44,2025,12,9669
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204215,44,2025,10,9168
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204216,44,2025,10,12982
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204217,44,2025,5,7259
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204218,44,2025,11,8066
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204219,44,2025,6,7952
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204220,44,2025,6,8895
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204221,44,2025,9,10409
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204901,44,2025,8,6665
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204902,44,2025,7,8593
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204903,44,2025,14,10871
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204904,44,2025,5,9795
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204905,44,2025,7,8999
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204906,44,2025,8,7524
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204907,44,2025,5,9257
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204908,44,2025,13,7685
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204909,44,2025,9,9705
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204910,44,2025,9,8735
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204911,44,2025,8,10501
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204912,44,2025,11,7467
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204913,44,2025,8,11414
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204914,44,2025,13,11132
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204915,44,2025,7,9647
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204916,44,2025,8,8094
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204917,44,2025,4,2971
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204918,44,2025,2,3398
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204919,44,2025,9,6454
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204920,44,2025,18,12736
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204921,44,2025,11,11351
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204922,44,2025,13,11303
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204923,44,2025,6,7839
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 7,204924,44,2025,14,11126
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207001,45,2025,6,6651
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207002,45,2025,6,7094
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207003,45,2025,9,6682
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207004,45,2025,9,9342
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207005,45,2025,9,11787
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207006,45,2025,14,12408
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207007,45,2025,14,11630
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207008,45,2025,8,9038
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207009,45,2025,16,8752
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207010,45,2025,5,10398
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207011,45,2025,11,8554
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207012,45,2025,8,6677
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207013,45,2025,9,8285
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207014,45,2025,8,9092
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207015,45,2025,6,7248
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207016,45,2025,14,8724
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207017,45,2025,10,9635
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207018,45,2025,6,8682
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 10,207019,45,2025,12,11217
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207701,45,2025,14,11069
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207702,45,2025,11,10205
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207703,45,2025,14,9103
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207704,45,2025,10,10387
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207705,45,2025,11,7955
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207706,45,2025,6,11455
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207707,45,2025,15,11428
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207708,45,2025,11,8072
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207709,45,2025,5,9257
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207710,45,2025,11,11259
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207711,45,2025,5,8065
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207712,45,2025,10,8059
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207713,45,2025,11,9254
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207714,45,2025,9,7270
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207715,45,2025,6,10022
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207716,45,2025,8,9462
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207717,45,2025,12,6323
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207718,45,2025,9,9010
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207719,45,2025,6,7194
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207720,45,2025,10,9079
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207721,45,2025,5,9075
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 11,207722,45,2025,9,8902
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208401,45,2025,27,9341
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208402,45,2025,30,8793
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208403,45,2025,37,9271
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208404,45,2025,23,8702
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208405,45,2025,36,8415
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208406,45,2025,28,9143
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208407,45,2025,23,10293
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208408,45,2025,29,10510
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208409,45,2025,26,8365
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208410,45,2025,40,11926
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208411,45,2025,32,10276
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208412,45,2025,33,8291
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208413,45,2025,29,9891
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208414,45,2025,26,12202
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208415,45,2025,40,13785
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208416,45,2025,54,16395
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208417,45,2025,32,9935
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208418,45,2025,46,13227
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208419,45,2025,24,12268
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208420,45,2025,37,9926
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208421,45,2025,26,11426
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 12,208422,45,2025,44,12983
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209101,45,2025,16,11656
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209102,45,2025,21,10984
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209103,45,2025,31,10868
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209104,45,2025,27,13113
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209105,45,2025,23,10421
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209106,45,2025,14,7917
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209107,45,2025,27,8294
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209108,45,2025,24,9153
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209109,45,2025,16,8207
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209110,45,2025,14,10807
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209111,45,2025,10,4808
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209112,45,2025,24,8591
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209113,45,2025,18,10772
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209114,45,2025,18,7311
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209115,45,2025,23,9651
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209116,45,2025,25,10427
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209117,45,2025,20,11221
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209118,45,2025,20,8113
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209119,45,2025,9,8504
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209120,45,2025,21,9333
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209121,45,2025,26,8521
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209122,45,2025,17,8416
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209123,45,2025,23,9675
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209124,45,2025,14,7611
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209125,45,2025,13,6503
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209126,45,2025,10,8070
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209127,45,2025,18,7860
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209128,45,2025,17,7714
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 13,209129,45,2025,12,7809
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209801,45,2025,12,8008
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209802,45,2025,7,8651
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209803,45,2025,10,9921
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209804,45,2025,12,9128
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209805,45,2025,10,7958
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209806,45,2025,13,9397
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209807,45,2025,13,9307
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209808,45,2025,20,8700
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209809,45,2025,22,12492
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209810,45,2025,1,190
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209811,45,2025,25,12051
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209812,45,2025,7,7962
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209813,45,2025,20,7376
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209814,45,2025,9,7484
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209815,45,2025,10,8094
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209816,45,2025,10,6773
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209817,45,2025,14,7231
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209818,45,2025,13,6981
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209819,45,2025,11,5589
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209820,45,2025,8,6758
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209821,45,2025,11,7312
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209822,45,2025,9,8363
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209823,45,2025,17,11012
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209824,45,2025,8,6199
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209825,45,2025,12,7637
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209826,45,2025,13,6558
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209827,45,2025,8,6199
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209828,45,2025,19,9243
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209829,45,2025,13,8453
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209830,45,2025,14,8109
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 14,209831,45,2025,9,8116
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210501,45,2025,23,9594
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210502,45,2025,9,6548
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210503,45,2025,14,10235
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210504,45,2025,21,12235
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210505,45,2025,21,12207
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210506,45,2025,9,4156
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210507,45,2025,30,12285
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210508,45,2025,14,8807
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210509,45,2025,9,8645
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210510,45,2025,18,10813
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210511,45,2025,19,11863
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210512,45,2025,12,7208
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210513,45,2025,9,7242
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210514,45,2025,14,9564
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210515,45,2025,14,9091
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210516,45,2025,20,8911
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210517,45,2025,16,8753
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210518,45,2025,18,8161
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210519,45,2025,16,8739
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210520,45,2025,13,8787
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 15,210521,45,2025,19,11421
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201401,45,2025,0,554
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201402,45,2025,5,5022
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201403,45,2025,4,5681
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201404,45,2025,9,6670
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201405,45,2025,10,6654
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201406,45,2025,11,6504
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201407,45,2025,8,7631
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201408,45,2025,14,9285
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201409,45,2025,6,8985
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201410,45,2025,9,7067
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201411,45,2025,6,5593
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201412,45,2025,3,5734
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201413,45,2025,3,7043
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201414,45,2025,16,8370
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201415,45,2025,8,6053
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201416,45,2025,8,5917
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201417,45,2025,3,7963
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201418,45,2025,4,6383
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201419,45,2025,6,6436
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201420,45,2025,5,7134
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201421,45,2025,5,5726
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201422,45,2025,5,5002
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201423,45,2025,3,5517
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201424,45,2025,5,5483
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 2,201425,45,2025,6,8202
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203501,45,2025,13,9107
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203502,45,2025,5,8659
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203503,45,2025,6,9246
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203504,45,2025,9,8180
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203505,45,2025,3,6557
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203506,45,2025,10,7989
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203507,45,2025,6,7616
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203508,45,2025,12,8744
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203509,45,2025,7,7892
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203510,45,2025,12,8718
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203511,45,2025,11,9263
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203512,45,2025,7,7201
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203513,45,2025,8,7410
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203514,45,2025,13,8821
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203515,45,2025,5,7651
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203516,45,2025,12,10461
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203517,45,2025,5,9254
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203518,45,2025,5,9162
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203519,45,2025,4,9340
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203520,45,2025,12,11091
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203521,45,2025,11,8855
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 5,203522,45,2025,20,11232
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204201,45,2025,8,9911
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204202,45,2025,9,10787
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204203,45,2025,6,8899
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204204,45,2025,9,11727
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204205,45,2025,16,10329
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204206,45,2025,5,10367
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204207,45,2025,10,12185
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204208,45,2025,7,9497
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204209,45,2025,15,7356
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204210,45,2025,13,8697
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204211,45,2025,16,9646
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204212,45,2025,10,7926
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204213,45,2025,8,10037
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204214,45,2025,13,9669
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204215,45,2025,10,9168
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204216,45,2025,9,12982
Argentina,Ciudad Autonoma de Buenos Aires,Comuna 6,204217,45,2025,10,7259
